	taxid	species	target_name	tlen	query name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description of target	chimera	superkingdom	kingdom	phylum	order	sci_name	color
194	9716	Mirounga angustirostris	XP_045754484.1	1623.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	3.2e-247	838.1	8.8	1.0	1.0	3.5e-251	4.6e-247	837.6	8.8	2.0	936.0	644.0	1619.0	643.0	1620.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X7 [Mirounga angustirostris]	False	Eukaryota	Metazoa	Chordata	Carnivora	Mirounga angustirostris	orange
162	9483	Callithrix jacchus	XP_035163936.2	1591.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	3.2e-247	838.1	8.7	1.0	1.0	3.5e-251	4.6e-247	837.6	8.7	2.0	936.0	613.0	1587.0	612.0	1588.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X37 [Callithrix jacchus]	False	Eukaryota	Metazoa	Chordata	Primates	Callithrix jacchus jacchus	orange
794	321084	Circaetus pectoralis	NXW24327.1	1623.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4.9e-247	837.5	17.9	1.0	1.0	3.7e-251	4.9e-247	837.5	17.9	2.0	936.0	605.0	1619.0	604.0	1620.0	0.85	IF4G3 factor [Circaetus pectoralis]	False	Eukaryota	Metazoa	Chordata	Accipitriformes	Circaetus pectoralis	orange
129	8969	Haliaeetus albicilla	NWZ59569.1	1623.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4.9e-247	837.5	17.9	1.0	1.0	3.7e-251	4.9e-247	837.5	17.9	2.0	936.0	605.0	1619.0	604.0	1620.0	0.85	IF4G3 factor [Haliaeetus albicilla]	False	Eukaryota	Metazoa	Chordata	Accipitriformes	Haliaeetus albicilla	orange
841	425643	Ibidorhyncha struthersii	NXA22105.1	1621.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	5.1e-247	837.4	18.3	1.0	1.0	3.9e-251	5.1e-247	837.4	18.3	2.0	936.0	603.0	1617.0	602.0	1618.0	0.85	IF4G3 factor [Ibidorhyncha struthersii]	False	Eukaryota	Metazoa	Chordata	Charadriiformes	Ibidorhyncha struthersii	orange
78	8036	Salvelinus alpinus	XP_023865241.1	1809.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.2e-248	842.8	0.0	1.0	1.0	4.1e-251	5.3e-247	837.4	0.0	2.0	936.0	762.0	1805.0	761.0	1806.0	0.82	eukaryotic translation initiation factor 4 gamma 1 [Salvelinus alpinus]	False	Eukaryota	Metazoa	Chordata	Salmoniformes	Salvelinus alpinus	orange
195	9720	Phoca vitulina	XP_032247820.1	1746.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	3.6e-247	837.9	7.3	1.0	1.0	4.2e-251	5.5e-247	837.3	7.3	2.0	936.0	767.0	1742.0	766.0	1743.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X14 [Phoca vitulina]	False	Eukaryota	Metazoa	Chordata	Carnivora	Phoca vitulina	orange
333	39621	Acrocephalus arundinaceus	NWZ68279.1	1624.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	5.6e-247	837.3	17.7	1.0	1.0	4.3e-251	5.6e-247	837.3	17.7	4.0	936.0	608.0	1620.0	605.0	1621.0	0.85	IF4G3 factor [Acrocephalus arundinaceus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Acrocephalus arundinaceus	orange
720	227228	Pluvianellus socialis	NXT51392.1	1620.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	5.7e-247	837.3	17.8	1.0	1.0	4.399999999999999e-251	5.7e-247	837.3	17.8	2.0	936.0	602.0	1616.0	601.0	1617.0	0.85	IF4G3 factor [Pluvianellus socialis]	False	Eukaryota	Metazoa	Chordata	Charadriiformes	Pluvianellus socialis	orange
403	56258	Sagittarius serpentarius	NXR01253.1	1623.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	5.7e-247	837.3	19.1	1.0	1.0	4.399999999999999e-251	5.7e-247	837.3	19.1	2.0	936.0	605.0	1619.0	604.0	1620.0	0.85	IF4G3 factor [Sagittarius serpentarius]	False	Eukaryota	Metazoa	Chordata	Accipitriformes	Sagittarius serpentarius	orange
193	9715	Mirounga leonina	XP_034875468.1	1794.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4.3e-247	837.7	8.8	1.0	1.0	4.6e-251	6.000000000000001e-247	837.2	8.8	2.0	936.0	815.0	1790.0	814.0	1791.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X5 [Mirounga leonina]	False	Eukaryota	Metazoa	Chordata	Carnivora	Mirounga leonina	orange
717	227182	Chionis minor	NWY57778.1	1620.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.000000000000001e-247	837.2	18.1	1.0	1.0	4.6e-251	6.000000000000001e-247	837.2	18.1	2.0	936.0	602.0	1616.0	601.0	1617.0	0.85	IF4G3 factor [Chionis minor]	False	Eukaryota	Metazoa	Chordata	Charadriiformes	Chionis minor	orange
933	1118524	Ciccaba nigrolineata	NXF70106.1	1620.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.099999999999999e-247	837.2	18.6	1.0	1.0	4.6999999999999986e-251	6.099999999999999e-247	837.2	18.6	2.0	936.0	602.0	1616.0	601.0	1617.0	0.85	IF4G3 factor [Ciccaba nigrolineata]	False	Eukaryota	Metazoa	Chordata	Strigiformes	Ciccaba nigrolineata	orange
218	9994	Marmota marmota marmota	XP_048672123.1	1584.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.099999999999999e-247	837.2	7.9	1.0	1.0	4.6999999999999986e-251	6.099999999999999e-247	837.2	7.9	2.0	936.0	605.0	1580.0	604.0	1581.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X30 [Marmota marmota marmota]	False	Eukaryota	Metazoa	Chordata	Rodentia	Marmota marmota	orange
606	143292	Manis pentadactyla	KAI5139248.1	1594.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4e-247	837.8	9.1	1.0	1.0	4.6999999999999986e-251	6.099999999999999e-247	837.2	9.1	10.0	936.0	623.0	1590.0	615.0	1591.0	0.85	Eukaryotic Translation Initiation Factor 4 Gamma 3 [Manis pentadactyla]	False	Eukaryota	Metazoa	Chordata	Pholidota	Manis pentadactyla	orange
388	52777	Ciconia maguari	NXJ37822.1	1621.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.3e-247	837.1	18.2	1.0	1.0	4.9e-251	6.3e-247	837.1	18.2	2.0	936.0	603.0	1617.0	602.0	1618.0	0.85	IF4G3 factor [Ciconia maguari]	False	Eukaryota	Metazoa	Chordata	Ciconiiformes	Ciconia maguari	orange
944	1323832	Calonectris borealis	NXV92490.1	1623.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.3e-247	837.1	18.2	1.0	1.0	4.9e-251	6.3e-247	837.1	18.2	2.0	936.0	605.0	1619.0	604.0	1620.0	0.85	IF4G3 factor [Calonectris borealis]	False	Eukaryota	Metazoa	Chordata	Procellariiformes	Calonectris borealis	orange
216	9978	Ochotona princeps	XP_036350385.1	1577.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.3e-247	837.1	9.3	1.0	1.0	4.9e-251	6.3e-247	837.1	9.3	2.0	936.0	604.0	1573.0	603.0	1574.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X3 [Ochotona princeps]	False	Eukaryota	Metazoa	Chordata	Lagomorpha	Ochotona princeps	orange
834	409849	Periophthalmus magnuspinnatus	XP_033823071.1	1735.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.4e-247	837.1	6.6	1.0	1.0	5e-251	6.4e-247	837.1	6.6	11.0	936.0	766.0	1731.0	764.0	1732.0	0.83	eukaryotic translation initiation factor 4 gamma 3 isoform X3 [Periophthalmus magnuspinnatus]	False	Eukaryota	Metazoa	Chordata	Gobiiformes	Periophthalmus magnuspinnatus	orange
806	342381	Halcyon senegalensis	NXD86530.1	1622.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.6e-247	837.1	18.8	1.0	1.0	5.0999999999999985e-251	6.6e-247	837.1	18.8	2.0	936.0	604.0	1618.0	603.0	1619.0	0.85	IF4G3 factor [Halcyon senegalensis]	False	Eukaryota	Metazoa	Chordata	Coraciiformes	Halcyon senegalensis	orange
729	237433	Nicator chloris	NXX34322.1	1628.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.699999999999999e-247	837.0	13.5	1.0	1.0	5.2e-251	6.699999999999999e-247	837.0	13.5	4.0	936.0	612.0	1624.0	609.0	1625.0	0.85	IF4G3 factor [Nicator chloris]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Nicator chloris	orange
385	52622	Cisticola juncidis	NXO21704.1	1605.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	7.2e-247	836.9	12.8	1.0	1.0	5.499999999999999e-251	7.2e-247	836.9	12.8	4.0	936.0	589.0	1601.0	586.0	1602.0	0.85	IF4G3 factor [Cisticola juncidis]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Cisticola juncidis	orange
464	73324	Sylvia borin	NXM96423.1	1631.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	7.2e-247	836.9	16.2	1.0	1.0	5.499999999999999e-251	7.2e-247	836.9	16.2	4.0	936.0	615.0	1627.0	612.0	1628.0	0.85	IF4G3 factor [Sylvia borin]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Sylvia borin	orange
941	1230840	Orycteropus afer afer	XP_007933855.1	1589.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4.7e-247	837.5	9.4	1.0	1.0	5.7999999999999986e-251	7.5e-247	836.9	9.4	2.0	936.0	611.0	1585.0	610.0	1586.0	0.84	eukaryotic translation initiation factor 4 gamma 3 [Orycteropus afer afer]	False	Eukaryota	Metazoa	Chordata	Tubulidentata	Orycteropus afer	orange
591	127582	Trichechus manatus latirostris	XP_023587898.1	1628.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	7.6e-247	836.9	11.6	1.0	1.0	5.899999999999999e-251	7.6e-247	836.9	11.6	2.0	936.0	649.0	1624.0	648.0	1625.0	0.85	eukaryotic translation initiation factor 4 gamma 3 isoform X3 [Trichechus manatus latirostris]	False	Eukaryota	Metazoa	Chordata	Sirenia	Trichechus manatus	orange
231	10160	Octodon degus	XP_004637699.1	1581.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	5.7e-247	837.3	8.1	1.0	1.0	6e-251	7.799999999999999e-247	836.8	8.1	2.0	936.0	603.0	1577.0	602.0	1578.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X5 [Octodon degus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Octodon degus	orange
659	182897	Pycnonotus jocosus	NXR82660.1	1619.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	8e-247	836.8	15.0	1.0	1.0	6.1999999999999985e-251	8e-247	836.8	15.0	4.0	936.0	603.0	1615.0	600.0	1616.0	0.85	IF4G3 factor [Pycnonotus jocosus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Pycnonotus jocosus	orange
223	10047	Meriones unguiculatus	XP_021486470.1	1442.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	8.2e-247	836.7	3.8	1.0	1.0	6.4e-251	8.2e-247	836.7	3.8	2.0	936.0	465.0	1438.0	464.0	1439.0	0.83	eukaryotic translation initiation factor 4 gamma 3 isoform X11 [Meriones unguiculatus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Meriones unguiculatus	orange
484	78217	Glaucidium brasilianum	NXL39081.1	1632.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	8.499999999999999e-247	836.7	18.8	1.0	1.0	6.5999999999999984e-251	8.499999999999999e-247	836.7	18.8	2.0	936.0	614.0	1628.0	613.0	1629.0	0.85	IF4G3 factor [Glaucidium brasilianum]	False	Eukaryota	Metazoa	Chordata	Strigiformes	Glaucidium brasilianum	orange
647	176039	Eolophus roseicapilla	NXD68329.1	1621.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	8.7e-247	836.7	16.1	1.0	1.0	6.699999999999999e-251	8.7e-247	836.7	16.1	2.0	936.0	605.0	1619.0	604.0	1620.0	0.85	IF4G3 factor [Eolophus roseicapilla]	False	Eukaryota	Metazoa	Chordata	Psittaciformes	Eolophus roseicapilla	orange
261	29078	Eptesicus fuscus	XP_054576394.1	1629.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	8.8e-247	836.6	7.1	1.0	1.0	6.8e-251	8.8e-247	836.6	7.1	2.0	936.0	652.0	1625.0	651.0	1626.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X8 [Eptesicus fuscus]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Eptesicus fuscus	orange
120	8851	Anseranas semipalmata	NXI74708.1	1621.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	9.3e-247	836.6	17.4	1.0	1.0	7.199999999999999e-251	9.3e-247	836.6	17.4	2.0	936.0	603.0	1617.0	602.0	1618.0	0.85	IF4G3 factor [Anseranas semipalmata]	False	Eukaryota	Metazoa	Chordata	Anseriformes	Anseranas semipalmata	orange
550	105255	Dipodomys spectabilis	XP_042544348.1	1632.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	5.4e-247	837.3	4.7	1.0	1.0	7.3e-251	9.4e-247	836.5	4.7	2.0	936.0	653.0	1628.0	652.0	1629.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X5 [Dipodomys spectabilis]	False	Eukaryota	Metazoa	Chordata	Rodentia	Dipodomys spectabilis	orange
115	8787	Casuarius casuarius	NXE54238.1	1629.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	9.6e-247	836.5	17.2	1.0	1.0	7.4e-251	9.6e-247	836.5	17.2	2.0	936.0	611.0	1625.0	610.0	1626.0	0.85	IF4G3 factor [Casuarius casuarius]	False	Eukaryota	Metazoa	Chordata	Casuariiformes	Australian cassowary	orange
402	56068	Sula dactylatra	NWI31663.1	1621.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1e-246	836.5	18.9	1.0	1.0	7.7e-251	1e-246	836.5	18.9	2.0	936.0	603.0	1617.0	602.0	1618.0	0.85	IF4G3 factor [Sula dactylatra]	False	Eukaryota	Metazoa	Chordata	Pelecaniformes	Sula dactylatra	orange
229	10129	Apodemus sylvaticus	XP_052033797.1	1466.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1e-246	836.4	1.2	1.0	1.0	7.9e-251	1e-246	836.4	1.2	2.0	936.0	489.0	1462.0	488.0	1463.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X14 [Apodemus sylvaticus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Apodemus sylvaticus	orange
404	56262	Pandion haliaetus	NXS69302.1	1623.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.1e-246	836.3	18.8	1.0	1.0	8.799999999999998e-251	1.1e-246	836.3	18.8	2.0	936.0	605.0	1619.0	604.0	1620.0	0.85	IF4G3 factor [Pandion haliaetus]	False	Eukaryota	Metazoa	Chordata	Accipitriformes	Pandion haliaetus	orange
362	48139	Psammomys obesus	XP_055466848.1	1587.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.1e-246	836.3	3.8	1.0	1.0	8.4e-251	1.1e-246	836.3	3.8	2.0	936.0	610.0	1583.0	609.0	1584.0	0.83	eukaryotic translation initiation factor 4 gamma 3 isoform X11 [Psammomys obesus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Psammomys obesus	orange
70	8010	Esox lucius	XP_034147377.1	1580.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	4.7e-247	837.5	0.0	1.0	1.0	8.299999999999999e-251	1.1e-246	836.4	0.0	2.0	936.0	530.0	1576.0	529.0	1577.0	0.82	eukaryotic translation initiation factor 4 gamma 1a isoform X9 [Esox lucius]	False	Eukaryota	Metazoa	Chordata	Esociformes	Esox lucius	orange
728	237420	Donacobius atricapilla	NXB74778.1	1627.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.1e-246	836.3	14.8	1.0	1.0	8.599999999999999e-251	1.1e-246	836.3	14.8	4.0	936.0	611.0	1623.0	608.0	1624.0	0.85	IF4G3 factor [Donacobius atricapilla]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Donacobius atricapilla	orange
619	150288	Boleophthalmus pectinirostris	XP_055016102.1	1721.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	5.7e-247	837.3	10.0	1.0	1.0	9.599999999999998e-251	1.2000000000000002e-246	836.1	10.0	11.0	936.0	752.0	1717.0	750.0	1718.0	0.83	eukaryotic translation initiation factor 4 gamma 3 isoform X4 [Boleophthalmus pectinirostris]	False	Eukaryota	Metazoa	Chordata	Gobiiformes	Boleophthalmus pectinirostris	orange
465	73337	Ceratotherium simum simum	XP_014639438.1	1590.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.2000000000000002e-246	836.2	11.0	1.0	1.0	9.199999999999999e-251	1.2000000000000002e-246	836.2	11.0	2.0	936.0	612.0	1586.0	611.0	1587.0	0.84	PREDICTED: eukaryotic translation initiation factor 4 gamma 3 isoform X8 [Ceratotherium simum simum]	False	Eukaryota	Metazoa	Chordata	Perissodactyla	Ceratotherium simum	orange
80	8078	Fundulus heteroclitus	XP_035980531.1	1595.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	6.8e-247	837.0	1.8	1.0	1.0	8.899999999999999e-251	1.2000000000000002e-246	836.2	1.8	13.0	936.0	629.0	1591.0	625.0	1592.0	0.85	eukaryotic translation initiation factor 4 gamma 3 isoform X5 [Fundulus heteroclitus]	False	Eukaryota	Metazoa	Chordata	Cyprinodontiformes	Atlantic killifish	orange
488	79628	Fregetta grallaria	NXW04466.1	1621.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.2000000000000002e-246	836.2	18.2	1.0	1.0	9.3e-251	1.2000000000000002e-246	836.2	18.2	2.0	936.0	603.0	1617.0	602.0	1618.0	0.85	IF4G3 factor [Fregetta grallaria]	False	Eukaryota	Metazoa	Chordata	Procellariiformes	Fregetta grallaria	orange
490	79643	Pygoscelis antarcticus	KAF1492015.1	1621.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.2000000000000002e-246	836.2	18.4	1.0	1.0	9.3e-251	1.2000000000000002e-246	836.2	18.4	2.0	936.0	603.0	1617.0	602.0	1618.0	0.85	Eukaryotic translation initiation factor 4 gamma 3, partial [Pygoscelis antarcticus]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Pygoscelis antarcticus	orange
561	109678	Phodopus roborovskii	CAH7440142.1	1570.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.1e-246	836.4	3.4	1.0	1.0	1e-250	1.3000000000000002e-246	836.1	3.4	2.0	936.0	612.0	1566.0	611.0	1567.0	0.84	Eif4g3 [Phodopus roborovskii]	False	Eukaryota	Metazoa	Chordata	Rodentia	Phodopus roborovskii	orange
407	56343	Herpetotheres cachinnans	NXK13554.1	1621.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.3000000000000002e-246	836.1	18.4	1.0	1.0	9.8e-251	1.3000000000000002e-246	836.1	18.4	2.0	936.0	603.0	1617.0	602.0	1618.0	0.85	IF4G3 factor [Herpetotheres cachinnans]	False	Eukaryota	Metazoa	Chordata	Falconiformes	Herpetotheres cachinnans	orange
316	37079	Pelecanoides urinatrix	NXT41321.1	1622.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.3000000000000002e-246	836.1	18.4	1.0	1.0	9.8e-251	1.3000000000000002e-246	836.1	18.4	2.0	936.0	604.0	1618.0	603.0	1619.0	0.85	IF4G3 factor [Pelecanoides urinatrix]	False	Eukaryota	Metazoa	Chordata	Procellariiformes	Pelecanoides urinatrix	orange
146	9234	Aptenodytes patagonicus	KAF1666212.1	1622.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.5e-246	835.9	18.1	1.0	1.0	1.1e-250	1.5e-246	835.9	18.1	2.0	936.0	604.0	1618.0	603.0	1619.0	0.85	Eukaryotic translation initiation factor 4 gamma 3, partial [Aptenodytes patagonicus]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Aptenodytes patagonicus	orange
526	92688	Eudyptes sclateri	KAF1517088.1	1622.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.5e-246	835.9	18.1	1.0	1.0	1.2e-250	1.5e-246	835.9	18.1	2.0	936.0	604.0	1618.0	603.0	1619.0	0.85	Eukaryotic translation initiation factor 4 gamma 3, partial [Eudyptes sclateri]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Eudyptes sclateri	orange
658	182895	Brachypodius atriceps	NWZ37674.1	1619.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.6e-246	835.8	15.5	1.0	1.0	1.2e-250	1.6e-246	835.8	15.5	4.0	936.0	603.0	1615.0	600.0	1616.0	0.85	IF4G3 factor [Brachypodius atriceps]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Brachypodius atriceps	orange
648	176938	Chloroceryle aenea	NXI55016.1	1619.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.0999999999999998e-247	838.7	16.4	1.0	1.0	1.2999999999999999e-250	1.6e-246	835.8	16.4	2.0	936.0	599.0	1615.0	598.0	1616.0	0.84	IF4G3 factor [Chloroceryle aenea]	False	Eukaryota	Metazoa	Chordata	Coraciiformes	Chloroceryle aenea	orange
489	79633	Oceanodroma tethys	NXH70937.1	1623.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.7e-246	835.7	17.4	1.0	1.0	1.2999999999999999e-250	1.7e-246	835.7	17.4	2.0	936.0	605.0	1619.0	604.0	1620.0	0.85	IF4G3 factor [Oceanodroma tethys]	False	Eukaryota	Metazoa	Chordata	Procellariiformes	Oceanodroma tethys	orange
387	52670	Austrofundulus limnaeus	XP_013881883.1	1724.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.8e-246	835.6	5.2	1.0	1.0	1.3999999999999998e-250	1.8e-246	835.6	5.2	2.0	936.0	695.0	1720.0	694.0	1721.0	0.8	PREDICTED: eukaryotic translation initiation factor 4 gamma 1 [Austrofundulus limnaeus]	False	Eukaryota	Metazoa	Chordata	Cyprinodontiformes	Austrofundulus limnaeus	orange
560	109478	Myotis brandtii	XP_014389826.1	1698.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.8e-246	835.7	7.1	1.0	1.0	1.3999999999999998e-250	1.8e-246	835.7	7.1	2.0	936.0	722.0	1694.0	721.0	1695.0	0.84	PREDICTED: eukaryotic translation initiation factor 4 gamma 3 isoform X6 [Myotis brandtii]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Myotis brandtii	orange
222	10041	Peromyscus leucopus	XP_037059002.1	1439.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.1e-246	836.3	1.3	1.0	1.0	1.3999999999999998e-250	1.9e-246	835.6	1.3	2.0	936.0	462.0	1435.0	461.0	1436.0	0.83	eukaryotic translation initiation factor 4 gamma 3 isoform X23 [Peromyscus leucopus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Peromyscus leucopus	orange
276	30457	Pygoscelis papua	KAF1674219.1	1621.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.9e-246	835.6	18.3	1.0	1.0	1.3999999999999998e-250	1.9e-246	835.6	18.3	2.0	936.0	603.0	1617.0	602.0	1618.0	0.85	Eukaryotic translation initiation factor 4 gamma 3, partial [Pygoscelis papua]	False	Eukaryota	Metazoa	Chordata	Sphenisciformes	Pygoscelis papua	orange
558	109293	Hippocampus zosterae	XP_051944024.1	1711.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.3000000000000002e-246	836.1	0.0	1.0	1.0	1.6e-250	2e-246	835.4	0.0	2.0	936.0	696.0	1707.0	695.0	1708.0	0.83	eukaryotic translation initiation factor 4 gamma 1a isoform X3 [Hippocampus zosterae]	False	Eukaryota	Metazoa	Chordata	Syngnathiformes	Hippocampus zosterae	orange
426	60746	Acomys russatus	XP_051027423.1	1579.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2e-246	835.5	0.6	1.0	1.0	1.5e-250	2e-246	835.5	0.6	2.0	936.0	602.0	1575.0	601.0	1576.0	0.84	eukaryotic translation initiation factor 4 gamma 3 isoform X14 [Acomys russatus]	False	Eukaryota	Metazoa	Chordata	Rodentia	Acomys russatus	orange
59	7924	Amia calva	MBN3298521.1	1553.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.1e-246	835.4	10.2	1.0	1.0	1.6e-250	2.1e-246	835.4	10.2	2.0	936.0	536.0	1549.0	535.0	1550.0	0.81	IF4G1 factor [Amia calva]	False	Eukaryota	Metazoa	Chordata	Amiiformes	Amia calva	orange
395	54359	Psophia crepitans	NXI94925.1	1620.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.2e-246	835.4	17.3	1.0	1.0	1.7e-250	2.2e-246	835.4	17.3	2.0	936.0	602.0	1616.0	601.0	1617.0	0.85	IF4G3 factor [Psophia crepitans]	False	Eukaryota	Metazoa	Chordata	Gruiformes	Psophia crepitans	orange
394	54356	Aramus guarauna	NXO59827.1	1619.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.5000000000000003e-246	835.1	18.5	1.0	1.0	1.9e-250	2.5000000000000003e-246	835.1	18.5	2.0	936.0	601.0	1615.0	600.0	1616.0	0.85	IF4G3 factor [Aramus guarauna]	False	Eukaryota	Metazoa	Chordata	Gruiformes	Aramus guarauna	orange
854	451745	Nematolebias whitei	XP_037533293.1	1557.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	1.5e-246	835.9	0.6	1.0	1.0	2e-250	2.6000000000000004e-246	835.1	0.6	2.0	936.0	534.0	1553.0	533.0	1554.0	0.81	eukaryotic translation initiation factor 4 gamma 1 [Nematolebias whitei]	False	Eukaryota	Metazoa	Chordata	Cyprinodontiformes	Cynolebias whitei Myers, 1942	orange
624	156561	Anthoscopus minutus	NXQ57635.1	1629.0	GCF_001856785.1;XP_022178340.1;Meta_(705,1658)	-	937.0	2.8e-246	835.0	12.9	1.0	1.0	2.2e-250	2.8e-246	835.0	12.9	6.0	936.0	615.0	1625.0	613.0	1626.0	0.84	IF4G3 factor [Anthoscopus minutus]	False	Eukaryota	Metazoa	Chordata	Passeriformes	Anthoscopus minutus	orange
