	taxid	species	target_name	tlen	query name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description of target	chimera	superkingdom	kingdom	phylum	order	sci_name	color
539	104782	Adineta vaga	UJR28133.1	180.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	4.6e-26	105.9	0.0	1.0	1.0	2.5e-30	5.4e-26	105.7	0.0	3.0	177.0	1.0	169.0	1.0	178.0	0.88	hypothetical protein I4U23_009390 [Adineta vaga]	False	Eukaryota	Metazoa	Rotifera	Adinetida	Adineta vaga	orange
881	742174	Melanaphis sacchari	XP_025204242.1	209.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	4.5e-26	106.0	0.0	1.0	1.0	2.5e-30	5.5e-26	105.7	0.0	3.0	185.0	25.0	202.0	23.0	207.0	0.89	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Melanaphis sacchari]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Melanaphis sacchari	pink
317	35572	Pseudolycoriella hygida	KAJ6633325.1	221.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	4.2e-26	106.0	0.0	1.0	1.0	2.5e-30	5.5e-26	105.7	0.0	3.0	179.0	38.0	214.0	36.0	220.0	0.91	putative glutathione-specific gamma-glutamylcyclotransferase 2, partial [Pseudolycoriella hygida]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Pseudolycoriella hygida	pink
86	7936	Anguilla anguilla	XP_035261850.1	182.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	4.7e-26	105.9	0.0	1.0	1.0	2.5e-30	5.6e-26	105.7	0.0	3.0	180.0	1.0	171.0	1.0	181.0	0.89	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Anguilla anguilla]	False	Eukaryota	Metazoa	Chordata	Anguilliformes	Anguilla anguilla	orange
80	7906	Acipenser ruthenus	RXM29308.1	177.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	4.8e-26	105.9	0.0	1.0	1.0	2.7e-30	5.8e-26	105.6	0.0	3.0	178.0	1.0	169.0	1.0	174.0	0.9	Glutathione-specific gamma-glutamylcyclotransferase 1 [Acipenser ruthenus]	False	Eukaryota	Metazoa	Chordata	Acipenseriformes	Acipenser ruthenus	orange
325	37003	Kryptolebias marmoratus	XP_017293574.1	179.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	5.4e-26	105.7	0.0	1.0	1.0	2.8e-30	6.1e-26	105.5	0.0	3.0	179.0	1.0	171.0	1.0	179.0	0.87	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Kryptolebias marmoratus]	False	Eukaryota	Metazoa	Chordata	Cyprinodontiformes	Kryptolebias marmoratus	orange
360	43146	Rhopalosiphum maidis	XP_026810418.1	209.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	5.2e-26	105.7	0.0	1.0	1.0	2.9e-30	6.299999999999999e-26	105.5	0.0	3.0	185.0	25.0	202.0	23.0	207.0	0.89	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Rhopalosiphum maidis]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Rhopalosiphum maidis	pink
570	118154	Synaphobranchus kaupii	KAJ8365241.1	182.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	5.5e-26	105.7	0.0	1.0	1.0	3e-30	6.5e-26	105.4	0.0	3.0	179.0	1.0	170.0	1.0	178.0	0.9	hypothetical protein SKAU_G00140720 [Synaphobranchus kaupii]	False	Eukaryota	Metazoa	Chordata	Anguilliformes	Synaphobranchus kaupii	orange
125	8262	Pleuronectes platessa	XP_053269846.1	180.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	5.8e-26	105.6	0.0	1.0	1.0	3.1000000000000003e-30	6.8e-26	105.4	0.0	3.0	178.0	1.0	170.0	1.0	178.0	0.89	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Pleuronectes platessa]	False	Eukaryota	Metazoa	Chordata	Pleuronectiformes	Pleuronectes platessa	orange
997	2897299	Xenia sp. Carnegie-2017	XP_046862686.1	185.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	6e-26	105.5	0.0	1.0	1.0	3.3e-30	7.2e-26	105.3	0.0	3.0	174.0	6.0	170.0	4.0	183.0	0.88	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Xenia sp. Carnegie-2017]	False	Eukaryota	Metazoa	Cnidaria	Malacalcyonacea	Xenia sp. Carnegie-2017	orange
854	561572	Frieseomelitta varia	XP_043529783.1	226.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.1e-28	113.5	1.5	1.0	1.0	3.5e-30	7.7e-26	105.2	1.5	3.0	185.0	1.0	206.0	1.0	212.0	0.79	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Frieseomelitta varia]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Frieseomelitta varia	pink
941	1534307	Albula goreensis	KAI1887189.1	180.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	6.6e-26	105.4	0.0	1.0	1.0	3.7e-30	7.999999999999999e-26	105.1	0.0	3.0	179.0	1.0	170.0	1.0	177.0	0.89	hypothetical protein AGOR_G00203580 [Albula goreensis]	False	Eukaryota	Metazoa	Chordata	Albuliformes	Albula goreensis	orange
132	8467	Caretta caretta	XP_048698842.1	172.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.6e-27	110.6	0.8	1.0	1.0	3.7e-30	8.2e-26	105.1	0.8	3.0	181.0	1.0	160.0	1.0	169.0	0.91	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Caretta caretta]	False	Eukaryota	Metazoa	Chordata	Testudines	Caretta caretta Linnaeus 1758	orange
52	7176	Culex quinquefasciatus	EDS26261.1	238.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	6.6e-26	105.4	0.0	1.0	1.0	3.9e-30	8.5e-26	105.0	0.0	3.0	179.0	43.0	219.0	41.0	229.0	0.91	conserved hypothetical protein [Culex quinquefasciatus]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Culex quinquefasciatus	pink
506	91739	Aricia agestis	XP_041982787.1	178.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	8.3e-26	105.1	0.1	1.0	1.0	4.2e-30	9.1e-26	104.9	0.1	3.0	182.0	1.0	172.0	1.0	178.0	0.88	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Aricia agestis]	False	Eukaryota	Metazoa	Arthropoda	Lepidoptera	Aricia agestis	pink
936	1496333	Anopheles maculipalpis	XP_050079327.1	233.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	7.999999999999999e-26	105.1	0.0	1.0	1.0	4.6e-30	1e-25	104.8	0.0	3.0	178.0	26.0	201.0	24.0	211.0	0.88	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Anopheles maculipalpis]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Anopheles maculipalpis	pink
808	395501	Heterotrigona itama	CAD1476000.1	226.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	3.1e-28	113.0	1.5	1.0	1.0	5.2e-30	1.1e-25	104.6	1.5	3.0	185.0	1.0	206.0	1.0	214.0	0.79	unnamed protein product [Heterotrigona itama]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Heterotrigona itama	pink
942	1538125	Caerostris darwini	GIX81869.1	181.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1e-25	104.8	0.0	1.0	1.0	5.3e-30	1.2e-25	104.6	0.0	3.0	182.0	1.0	175.0	1.0	181.0	0.91	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Caerostris darwini]	False	Eukaryota	Metazoa	Arthropoda	Araneae	Caerostris darwini	pink
371	46731	Pocillopora damicornis	XP_027041157.1	191.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.1e-25	104.7	0.0	1.0	1.0	5.500000000000001e-30	1.2e-25	104.5	0.0	3.0	188.0	7.0	183.0	5.0	188.0	0.87	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Pocillopora damicornis]	False	Eukaryota	Metazoa	Cnidaria	Scleractinia	Pocillopora damicornis	orange
628	166423	Melipona quadrifasciata	KOX72668.1	226.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	6.200000000000001e-28	112.0	1.4	1.0	1.0	6.3000000000000005e-30	1.4e-25	104.4	1.4	3.0	185.0	1.0	206.0	1.0	213.0	0.79	Cation transport regulator-like protein 2 [Melipona quadrifasciata]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Melipona quadrifasciata	pink
657	185578	Anopheles nili	XP_053671538.1	228.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.3e-25	104.4	0.0	1.0	1.0	7.5e-30	1.5999999999999998e-25	104.1	0.0	3.0	184.0	22.0	203.0	20.0	211.0	0.91	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Anopheles nili]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Anopheles nili	pink
53	7213	Ceratitis capitata	XP_004519722.1	347.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	7.9e-26	105.2	0.0	1.0	1.0	7.5e-30	1.5999999999999998e-25	104.1	0.0	3.0	182.0	85.0	261.0	83.0	267.0	0.9	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Ceratitis capitata]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Ceratitis capitata	pink
940	1529436	Anneissia japonica	XP_033103319.1	176.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.4e-25	104.3	0.0	1.0	1.0	7.5e-30	1.5999999999999998e-25	104.1	0.0	3.0	178.0	1.0	169.0	1.0	174.0	0.92	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Anneissia japonica]	False	Eukaryota	Metazoa	Echinodermata	Comatulida	Anneissia japonica	orange
367	45351	Nematostella vectensis	XP_001641368.2	201.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.5999999999999998e-25	104.1	0.0	1.0	1.0	8.900000000000002e-30	1.9e-25	103.9	0.0	3.0	182.0	14.0	188.0	12.0	199.0	0.88	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Nematostella vectensis]	False	Eukaryota	Metazoa	Cnidaria	Actiniaria	Nematostella vectensis	orange
537	104777	Brachionus calyciflorus	CAF0760923.1	225.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.7e-25	104.1	0.1	1.0	1.0	9.300000000000001e-30	2e-25	103.8	0.1	3.0	166.0	23.0	190.0	21.0	223.0	0.85	unnamed protein product [Brachionus calyciflorus]	False	Eukaryota	Metazoa	Rotifera	Ploima	Brachionus calyciflorus	orange
379	48498	Orbicella faveolata	XP_020620439.1	191.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.7e-25	104.0	0.0	1.0	1.0	9.700000000000001e-30	2.1e-25	103.7	0.0	3.0	180.0	7.0	177.0	5.0	187.0	0.9	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Orbicella faveolata]	False	Eukaryota	Metazoa	Cnidaria	Scleractinia	Orbicella faveolata	orange
761	307491	Aphis glycines	KAE9545489.1	210.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.9e-25	103.9	0.0	1.0	1.0	1.0000000000000001e-29	2.3e-25	103.7	0.0	3.0	184.0	26.0	202.0	24.0	208.0	0.9	hypothetical protein AGLY_001032 [Aphis glycines]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Aphis glycines	pink
602	143995	Megachile rotundata	XP_003700492.1	224.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	3.2000000000000003e-28	113.0	0.8	1.0	1.0	1.1e-29	2.5e-25	103.5	0.8	3.0	185.0	1.0	206.0	1.0	211.0	0.79	PREDICTED: putative glutathione-specific gamma-glutamylcyclotransferase 2 [Megachile rotundata]	False	Eukaryota	Metazoa	Arthropoda	Hymenoptera	Megachile rotundata	pink
762	307492	Aphis craccivora	KAF0772684.1	210.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.1e-25	103.8	0.0	1.0	1.0	1.1e-29	2.5e-25	103.5	0.0	3.0	184.0	26.0	202.0	24.0	208.0	0.9	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Aphis craccivora]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Aphis craccivora	pink
757	299321	Denticeps clupeoides	XP_028809982.1	186.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.7e-25	103.4	0.0	1.0	1.0	1.4999999999999998e-29	3.2e-25	103.2	0.0	3.0	181.0	1.0	172.0	1.0	180.0	0.88	glutathione-specific gamma-glutamylcyclotransferase 2 [Denticeps clupeoides]	False	Eukaryota	Metazoa	Chordata	Clupeiformes	Denticeps clupeoides	orange
840	473457	Gymnothorax javanicus	KAJ8264747.1	180.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.8e-25	103.3	0.0	1.0	1.0	1.6e-29	3.5e-25	103.1	0.0	3.0	180.0	1.0	171.0	1.0	177.0	0.9	hypothetical protein GJAV_G00154420 [Gymnothorax javanicus]	False	Eukaryota	Metazoa	Chordata	Anguilliformes	Gymnothorax javanicus	orange
381	48699	Poecilia latipinna	XP_014904184.1	202.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.8e-25	103.4	0.0	1.0	1.0	1.6e-29	3.5e-25	103.0	0.0	3.0	183.0	13.0	188.0	11.0	195.0	0.87	PREDICTED: glutathione-specific gamma-glutamylcyclotransferase 1 [Poecilia latipinna]	False	Eukaryota	Metazoa	Chordata	Cyprinodontiformes	Poecilia latipinna	orange
192	9691	Panthera pardus	XP_019276734.1	172.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	9.1e-27	108.2	0.5	1.0	1.0	2.1e-29	4.6e-25	102.7	0.5	3.0	179.0	1.0	158.0	1.0	167.0	0.91	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X2 [Panthera pardus]	False	Eukaryota	Metazoa	Chordata	Carnivora	Panthera pardus	orange
489	80765	Aphis gossypii	XP_027839799.1	210.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	3.8e-25	102.9	0.0	1.0	1.0	2.1e-29	4.6e-25	102.7	0.0	3.0	184.0	26.0	202.0	24.0	208.0	0.9	putative glutathione-specific gamma-glutamylcyclotransferase 2 isoform X1 [Aphis gossypii]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Aphis gossypii	pink
848	506608	Cinara cedri	VVC28047.1	205.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	4.6e-25	102.7	0.0	1.0	1.0	2.4e-29	5.3e-25	102.4	0.0	3.0	186.0	25.0	203.0	23.0	205.0	0.88	Gamma-glutamyl cyclotransferase-like,Glutathione-specific gamma-glutamylcyclotransferase [Cinara cedri]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Cinara cedri	pink
533	103956	Corythaixoides concolor	NXJ93339.1	180.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	4.4e-25	102.7	0.0	1.0	1.0	2.8e-29	6.099999999999999e-25	102.3	0.0	3.0	182.0	1.0	169.0	1.0	177.0	0.87	CHAC2 glutamylcyclotransferase [Corythaixoides concolor]	False	Eukaryota	Metazoa	Chordata	Musophagiformes	Corythaixoides concolor	orange
684	210409	Portunus trituberculatus	MPC58153.1	188.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	5.0999999999999975e-25	102.5	0.0	1.0	1.0	2.8e-29	6.2e-25	102.2	0.0	3.0	181.0	1.0	174.0	1.0	183.0	0.88	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Portunus trituberculatus]	False	Eukaryota	Metazoa	Arthropoda	Decapoda	Portunus trituberculatus	pink
196	9733	Orcinus orca	XP_004286565.1	176.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.3e-26	107.7	0.7	1.0	1.0	2.9e-29	6.3999999999999975e-25	102.2	0.7	3.0	179.0	1.0	158.0	1.0	167.0	0.9	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X2 [Orcinus orca]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Orcinus orca	orange
239	13164	Myzus persicae	XP_022166796.1	204.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	5.3e-25	102.5	0.0	1.0	1.0	3e-29	6.5e-25	102.2	0.0	3.0	184.0	25.0	201.0	23.0	203.0	0.89	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Myzus persicae]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Myzus persicae	pink
410	58002	Daktulosphaira vitifoliae	XP_050522131.1	211.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	7.2e-25	102.0	0.4	1.0	1.0	4.0000000000000003e-29	8.7e-25	101.7	0.4	2.0	185.0	27.0	205.0	26.0	210.0	0.9	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Daktulosphaira vitifoliae]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Daktulosphaira vitifoliae	pink
601	143950	Sipha flava	XP_025423107.1	202.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	7.299999999999999e-25	102.0	0.0	1.0	1.0	4.1e-29	8.899999999999999e-25	101.7	0.0	3.0	179.0	24.0	195.0	22.0	201.0	0.9	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Sipha flava]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Sipha flava	pink
993	2762512	Rotaria sp. Silwood2	CAF2343677.1	187.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	7.5e-25	102.0	0.1	1.0	1.0	4.1e-29	8.999999999999998e-25	101.7	0.1	3.0	178.0	1.0	170.0	1.0	180.0	0.85	unnamed protein product [Rotaria sp. Silwood2]	False	Eukaryota	Metazoa	Rotifera		Rotaria sp. Silwood2	orange
415	59479	Rhinolophus ferrumequinum	XP_032980760.1	172.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-26	107.0	0.4	1.0	1.0	5.0000000000000004e-29	1.0999999999999998e-24	101.4	0.4	3.0	178.0	1.0	157.0	1.0	167.0	0.91	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X2 [Rhinolophus ferrumequinum]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Rhinolophus ferrumequinum	orange
676	202257	Galemys pyrenaicus	KAG8504870.1	182.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.2e-26	107.0	0.6	1.0	1.0	4.8e-29	1.0999999999999998e-24	101.5	0.6	3.0	178.0	11.0	167.0	9.0	176.0	0.91	Glutathione-specific gamma-glutamylcyclotransferase 2, partial [Galemys pyrenaicus]	False	Eukaryota	Metazoa	Chordata	Eulipotyphla	Galemys pyrenaicus	orange
961	1851185	Syncephalis plumigaleata	KAI8058401.1	209.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	7.3999999999999965e-25	102.0	0.0	1.0	1.0	5.0000000000000004e-29	1.0999999999999998e-24	101.4	0.0	3.0	183.0	14.0	200.0	12.0	207.0	0.84	ChaC-like protein [Syncephalis plumigaleata]	False	Eukaryota	Fungi	Zoopagomycota	Zoopagales	Syncephalis plumigaleata	brown
32	7029	Acyrthosiphon pisum	XP_001950052.1	204.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	9.8e-25	101.6	0.0	1.0	1.0	5.5e-29	1.2e-24	101.3	0.0	3.0	184.0	25.0	201.0	23.0	203.0	0.89	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Acyrthosiphon pisum]	False	Eukaryota	Metazoa	Arthropoda	Hemiptera	Acyrthosiphon pisum	pink
724	249248	Adineta ricciae	CAF0870340.1	187.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1e-24	101.5	0.0	1.0	1.0	5.5e-29	1.2e-24	101.3	0.0	3.0	178.0	1.0	170.0	1.0	180.0	0.88	unnamed protein product [Adineta ricciae]	False	Eukaryota	Metazoa	Rotifera	Adinetida	Adineta ricciae	orange
312	34884	Callorhinus ursinus	XP_025724640.1	172.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.4e-26	106.9	0.7	1.0	1.0	5.4e-29	1.2e-24	101.3	0.7	3.0	179.0	1.0	158.0	1.0	167.0	0.91	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X2 [Callorhinus ursinus]	False	Eukaryota	Metazoa	Chordata	Carnivora	Callorhinus ursinus	orange
583	132908	Pteropus vampyrus	XP_011362267.1	172.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.5e-26	106.8	0.4	1.0	1.0	5.7e-29	1.2e-24	101.2	0.4	3.0	179.0	1.0	158.0	1.0	167.0	0.91	glutathione-specific gamma-glutamylcyclotransferase 2 [Pteropus vampyrus]	False	Eukaryota	Metazoa	Chordata	Chiroptera	Pteropus vampyrus	orange
438	63699	Gonioctena quinquepunctata	KAG5872465.1	185.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.2999999999999998e-24	101.2	0.1	1.0	1.0	7.000000000000001e-29	1.4999999999999998e-24	100.9	0.1	3.0	180.0	1.0	172.0	1.0	183.0	0.9	hypothetical protein JTB14_010603 [Gonioctena quinquepunctata]	False	Eukaryota	Metazoa	Arthropoda	Coleoptera	Gonioctena quinquepunctata	pink
186	9644	Ursus arctos	XP_026341948.3	227.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	3.9e-26	106.2	0.6	1.0	1.0	7.3e-29	1.5999999999999999e-24	100.9	0.6	3.0	179.0	56.0	213.0	54.0	222.0	0.91	glutathione-specific gamma-glutamylcyclotransferase 2 isoform X2 [Ursus arctos]	False	Eukaryota	Metazoa	Chordata	Carnivora	Ursus arctos	orange
385	50429	Stylophora pistillata	XP_022785685.1	336.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	3.2e-47	174.9	0.1	2.0	2.0	7.8e-29	1.7e-24	100.8	0.0	3.0	182.0	152.0	324.0	150.0	333.0	0.88	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Stylophora pistillata]	False	Eukaryota	Metazoa	Cnidaria	Scleractinia	Stylophora pistillata	orange
945	1572043	Triplophysa tibetana	KAA0725185.1	168.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	3.5e-26	106.3	0.3	1.0	1.0	8.1e-29	1.7999999999999997e-24	100.8	0.3	3.0	180.0	1.0	160.0	1.0	166.0	0.91	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Triplophysa tibetana]	False	Eukaryota	Metazoa	Chordata	Cypriniformes	Triplophysa tibetana	orange
260	28610	Rhagoletis pomonella	XP_036341198.1	342.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	1.3999999999999999e-24	101.1	0.0	1.0	1.0	9.1e-29	2e-24	100.6	0.0	3.0	183.0	79.0	256.0	77.0	261.0	0.88	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Rhagoletis pomonella]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Rhagoletis pomonella	pink
200	9764	Eschrichtius robustus	MBW00569.1	176.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	4.5e-26	105.9	0.8	1.0	1.0	9.999999999999999e-29	2.2e-24	100.4	0.8	3.0	179.0	1.0	158.0	1.0	167.0	0.9	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Eschrichtius robustus]	False	Eukaryota	Metazoa	Chordata	Artiodactyla	Balaenoptera robusta Lilljeborg, 1861	orange
642	176938	Chloroceryle aenea	NXI52365.1	179.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.1e-24	100.5	0.0	1.0	1.0	1.2e-28	2.6e-24	100.2	0.0	8.0	182.0	1.0	168.0	1.0	176.0	0.89	CHAC2 glutamylcyclotransferase [Chloroceryle aenea]	False	Eukaryota	Metazoa	Chordata	Coraciiformes	Chloroceryle aenea	orange
232	10195	Brachionus plicatilis	RNA20215.1	261.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.7e-24	100.1	0.0	1.0	1.0	1.6e-28	3.5e-24	99.8	0.0	3.0	167.0	26.0	187.0	24.0	212.0	0.86	glutathione-specific gamma-glutamylcyclotransferase 2 [Brachionus plicatilis]	False	Eukaryota	Metazoa	Rotifera	Ploima	Brachionus plicatilis	orange
992	2762511	Rotaria sp. Silwood1	CAF0820077.1	184.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.9e-24	100.0	0.0	1.0	1.0	1.6e-28	3.5e-24	99.8	0.0	3.0	182.0	1.0	174.0	1.0	181.0	0.89	unnamed protein product [Rotaria sp. Silwood1]	False	Eukaryota	Metazoa	Rotifera		Rotaria sp. Silwood1	orange
593	139649	Teleopsis dalmanni	XP_037948527.1	336.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	2.5e-24	100.3	0.0	1.0	1.0	1.8000000000000002e-28	4e-24	99.6	0.0	3.0	184.0	89.0	267.0	87.0	274.0	0.88	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Teleopsis dalmanni]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Teleopsis dalmanni	pink
991	2740835	Trichonephila clavata	GFQ77938.1	179.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	3.9e-24	99.6	0.0	1.0	1.0	1.9999999999999997e-28	4.2999999999999996e-24	99.5	0.0	3.0	183.0	1.0	176.0	1.0	179.0	0.91	putative glutathione-specific gamma-glutamylcyclotransferase 2 [Trichonephila clavata]	False	Eukaryota	Metazoa	Arthropoda	Araneae	Trichonephila clavata	pink
493	82655	Conger conger	KAJ8284618.1	178.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	5.3e-24	99.2	0.0	1.0	1.0	2.9e-28	6.3e-24	98.9	0.0	3.0	179.0	1.0	170.0	1.0	176.0	0.9	hypothetical protein COCON_G00034680 [Conger conger]	False	Eukaryota	Metazoa	Chordata	Anguilliformes	Conger conger	orange
261	28612	Rhagoletis zephyria	XP_017470918.1	342.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	4.7e-24	99.4	0.0	1.0	1.0	3e-28	6.6e-24	98.9	0.0	3.0	182.0	79.0	255.0	77.0	261.0	0.9	PREDICTED: putative glutathione-specific gamma-glutamylcyclotransferase 2 [Rhagoletis zephyria]	False	Eukaryota	Metazoa	Arthropoda	Diptera	Rhagoletis zephyria	pink
822	433720	Adineta steineri	CAF0836687.1	186.0	GCF_000591075.1;XP_023332299.1;Meta_(3,183)	-	193.0	6.199999999999999e-24	99.0	0.0	1.0	1.0	3.4e-28	7.299999999999999e-24	98.7	0.0	3.0	178.0	1.0	170.0	1.0	182.0	0.89	unnamed protein product [Adineta steineri]	False	Eukaryota	Metazoa	Rotifera	Adinetida	Adineta steineri	orange
