target_name	target_accession	tlen	query_name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description_of_target	species
WP_223704484.1	-	238	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.00098	33.8	0.0	1	1	3.2e-09	0.0025	32.5	0.0	15	120	18	116	10	124	0.77	hypothetical protein [Flavobacterium potami]	Flavobacterium potami
AFM02747.1	-	163	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.001	33.7	0.0	1	1	2.5e-09	0.0019	32.8	0.0	14	124	52	155	43	161	0.78	hypothetical protein Fleli_0258 [Bernardetia litoralis DSM 6794]	Bernardetia litoralis DSM 6794
MBG4555192.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.001	33.7	0.0	1	1	3e-09	0.0023	32.6	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_239118787.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.001	33.7	0.0	1	1	3.3e-09	0.0026	32.4	0.0	15	124	18	116	14	120	0.88	hypothetical protein [Planotetraspora thailandica]	Planotetraspora thailandica
WP_267280818.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0011	33.6	0.0	1	1	2.1e-09	0.0016	33.1	0.0	15	125	19	122	10	127	0.78	hypothetical protein [Chryseobacterium sp. KC 927]	Chryseobacterium sp. KC 927
WP_065393296.1	-	129	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0011	33.6	0.0	1	1	2e-09	0.0015	33.1	0.0	16	123	20	120	7	128	0.82	hypothetical protein [Chryseobacterium artocarpi]	Chryseobacterium artocarpi
WP_218040145.1	-	123	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0011	33.6	0.0	1	1	2.7e-09	0.0021	32.7	0.0	15	124	19	117	12	120	0.88	hypothetical protein [Actinomadura sp. WMMB 499]	Actinomadura sp. WMMB 499
WP_129039928.1	-	123	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0011	33.6	0.0	1	1	2e-09	0.0015	33.1	0.0	15	125	14	117	6	123	0.84	hypothetical protein [Chryseobacterium sp. CH21]	Chryseobacterium sp. CH21
WP_228411997.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0011	33.5	0.0	1	1	2.3e-09	0.0018	32.9	0.0	15	125	14	117	7	122	0.82	hypothetical protein [Chryseobacterium sp. KLBC 52]	Chryseobacterium sp. KLBC 52
MBO9583685.1	-	238	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0012	33.5	0.0	1	1	3.4e-09	0.0027	32.4	0.0	15	122	18	118	10	125	0.74	hypothetical protein [Flavobacterium sp.]	Flavobacterium sp.
WP_142016651.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0012	33.5	0.0	1	1	2.2e-09	0.0017	33.0	0.0	15	125	14	117	6	122	0.84	hypothetical protein [Chryseobacterium aquifrigidense]	Chryseobacterium aquifrigidense
WP_089692352.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0012	33.5	0.0	1	1	2.2e-09	0.0017	33.0	0.0	15	124	14	116	6	122	0.83	hypothetical protein [Chryseobacterium culicis]	Chryseobacterium culicis
WP_241775047.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0012	33.5	0.0	1	1	2.3e-09	0.0018	33.0	0.0	15	121	19	116	10	124	0.83	hypothetical protein [Chryseobacterium sp. ERMR1:04]	Chryseobacterium sp. ERMR1:04
QFG27312.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0012	33.5	0.0	1	1	2.9e-09	0.0023	32.6	0.0	15	124	22	120	15	123	0.88	hypothetical protein F7P10_26335 [Actinomadura sp. WMMB 499]	Actinomadura sp. WMMB 499
PXC02958.1	-	118	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0013	33.3	0.0	1	1	3.8e-09	0.003	32.2	0.0	10	121	14	117	7	118	0.84	hypothetical protein C0043_33345, partial [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
GII52871.1	-	134	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0013	33.3	0.0	1	1	4.5e-09	0.0035	32.0	0.0	15	124	28	126	25	130	0.88	hypothetical protein Pth03_12600 [Planotetraspora thailandica]	Planotetraspora thailandica
WP_127005402.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0014	33.3	0.0	1	1	4e-09	0.0031	32.2	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_065246380.1	-	145	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0014	33.3	0.0	1	1	3.8e-09	0.0029	32.2	0.0	13	124	35	134	23	138	0.83	MULTISPECIES: hypothetical protein [Haemophilus]	Haemophilus
MBH9320121.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0015	33.2	0.0	1	1	4.3e-09	0.0033	32.0	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MBH9312392.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0015	33.2	0.0	1	1	5.2e-09	0.004	31.8	0.0	10	124	14	120	7	124	0.84	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
HCJ1227050.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0016	33.1	0.0	1	1	4.6e-09	0.0036	32.0	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_134590081.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0016	33.1	0.0	1	1	4.7e-09	0.0036	31.9	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_115925933.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0016	33.1	0.0	1	1	3.2e-09	0.0025	32.5	0.0	15	124	14	116	6	121	0.82	hypothetical protein [Chryseobacterium pennipullorum]	Chryseobacterium pennipullorum
WP_250972245.1	-	137	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0016	33.1	0.0	1	1	3.7e-09	0.0028	32.3	0.0	15	124	23	121	11	125	0.81	hypothetical protein [Streptomyces sp. RKAG290]	Streptomyces sp. RKAG290
WP_228437657.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0017	33.0	0.0	1	1	3.2e-09	0.0025	32.5	0.0	15	124	14	116	6	122	0.83	hypothetical protein [Chryseobacterium sp. 7]	Chryseobacterium sp. 7
WP_007805570.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0018	32.9	0.0	1	1	4.1e-09	0.0032	32.1	0.0	15	123	37	138	27	143	0.80	hypothetical protein [Flavobacterium sp. CF136]	Flavobacterium sp. CF136
WP_245699946.1	-	129	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0018	32.9	0.0	1	1	4.1e-09	0.0031	32.1	0.0	15	124	19	117	9	121	0.89	hypothetical protein [Streptomyces roseifaciens]	Streptomyces roseifaciens
PZU91661.1	-	156	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0019	32.9	0.0	1	1	4e-09	0.0031	32.2	0.0	13	124	46	150	37	154	0.82	hypothetical protein DI529_00400 [Chryseobacterium sp.]	Chryseobacterium sp.
WP_228433659.1	-	121	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0019	32.8	0.0	1	1	3.6e-09	0.0028	32.3	0.0	14	121	13	111	5	119	0.83	hypothetical protein [Chryseobacterium polytrichastri]	Chryseobacterium polytrichastri
WP_262012640.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.002	32.8	0.0	1	1	5.1e-09	0.004	31.8	0.0	15	124	19	119	13	122	0.86	hypothetical protein [Micromonospora sp. Mcm103]	Micromonospora sp. Mcm103
MBW8810185.1	-	125	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.002	32.8	0.0	1	1	1.3e-08	0.01	30.5	0.0	14	124	19	118	13	121	0.84	hypothetical protein [Lysobacter sp.]	Lysobacter sp.
WP_007843538.1	-	162	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.002	32.7	0.0	1	1	5.4e-09	0.0041	31.7	0.0	15	120	53	151	44	160	0.78	hypothetical protein [Chryseobacterium populi]	Chryseobacterium populi
SHK40034.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0022	32.7	0.0	1	1	4.1e-09	0.0032	32.1	0.0	14	121	18	116	9	124	0.83	hypothetical protein SAMN05444267_1003173 [Chryseobacterium polytrichastri]	Chryseobacterium polytrichastri
MBG6463234.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0022	32.7	0.0	1	1	1e-08	0.008	30.8	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
HCF3553545.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0022	32.6	0.0	1	1	7.5e-09	0.0058	31.3	0.0	10	124	14	120	7	124	0.84	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_225980633.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0022	32.6	0.0	1	1	5.6e-09	0.0043	31.7	0.0	15	124	19	119	12	123	0.86	hypothetical protein [Micromonospora sp. B006]	Micromonospora sp. B006
WP_198937421.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0022	32.6	0.0	1	1	5.7e-09	0.0044	31.7	0.0	15	124	19	119	14	123	0.86	hypothetical protein [Micromonospora sp. TSRI0369]	Micromonospora sp. TSRI0369
WP_191327421.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0023	32.6	0.0	1	1	5.2e-09	0.004	31.8	0.0	15	124	19	118	12	122	0.84	hypothetical protein [Actinomadura cremea]	Actinomadura cremea
WP_123911228.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0023	32.6	0.0	1	1	4.1e-09	0.0032	32.1	0.0	16	124	20	121	9	127	0.83	hypothetical protein [Chryseobacterium sp. G0162]	Chryseobacterium sp. G0162
WP_076351606.1	-	162	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0023	32.6	0.0	1	1	6.7e-09	0.0052	31.4	0.0	15	125	53	156	42	160	0.79	hypothetical protein [Chryseobacterium joostei]	Chryseobacterium joostei
WP_250255750.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0023	32.6	0.0	1	1	4.1e-09	0.0032	32.1	0.0	16	124	20	121	9	127	0.82	hypothetical protein [Chryseobacterium sp. Marseille-Q3244]	Chryseobacterium sp. Marseille-Q3244
WP_187693269.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0023	32.6	0.0	1	1	6e-09	0.0047	31.6	0.0	15	124	19	119	13	122	0.86	hypothetical protein [Micromonospora chalcea]	Micromonospora chalcea
WP_071638732.1	-	157	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0024	32.5	0.0	1	1	5.2e-09	0.004	31.8	0.0	15	124	18	120	11	126	0.78	hypothetical protein [Flavobacterium johnsoniae]	Flavobacterium johnsoniae
TLX95196.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0024	32.5	0.0	1	1	3.9e-09	0.003	32.2	0.0	14	125	19	123	12	127	0.89	hypothetical protein E6K91_03740 [Nitrososphaerota archaeon]	Nitrososphaerota archaeon
WP_211359568.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0024	32.5	0.0	1	1	5.8e-09	0.0045	31.6	0.0	14	124	18	117	12	120	0.89	hypothetical protein [Actinocorallia herbida]	Actinocorallia herbida
WP_073410018.1	-	148	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0024	32.5	0.0	1	1	8.8e-09	0.0068	31.1	0.0	14	85	30	97	24	136	0.72	hypothetical protein [Flavobacterium johnsoniae]	Flavobacterium johnsoniae
OKJ48004.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0024	32.5	0.0	1	1	6.2e-09	0.0048	31.5	0.0	15	124	22	122	17	126	0.86	hypothetical protein AMK25_01620 [Micromonospora sp. TSRI0369]	Micromonospora sp. TSRI0369
WP_260335323.1	-	123	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0024	32.5	0.0	1	1	7e-09	0.0054	31.4	0.0	14	124	14	112	4	116	0.82	hypothetical protein, partial [Neisseria meningitidis]	Neisseria meningitidis
AXO33058.1	-	131	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0024	32.5	0.0	1	1	6.2e-09	0.0048	31.5	0.0	15	124	23	123	16	127	0.86	dehydrogenase with different specificities [Micromonospora sp. B006]	Micromonospora sp. B006
WP_238585087.1	-	183	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0024	32.5	0.0	1	1	6.6e-09	0.0051	31.5	0.0	14	124	74	177	65	182	0.78	hypothetical protein [Chryseobacterium sp. Leaf201]	Chryseobacterium sp. Leaf201
NHJ84400.1	-	129	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0025	32.5	0.0	1	1	4.2e-09	0.0033	32.1	0.0	14	127	23	127	13	129	0.86	hypothetical protein [Asgard group archaeon]	Asgard group archaeon
GGU96897.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0025	32.5	0.0	1	1	5.8e-09	0.0045	31.6	0.0	15	124	23	122	16	126	0.84	hypothetical protein GCM10010182_11210 [Actinomadura cremea]	Actinomadura cremea
WP_149206757.1	-	148	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0025	32.4	0.0	1	1	6.8e-09	0.0052	31.4	0.0	14	119	30	128	24	137	0.77	hypothetical protein [Flavobacterium johnsoniae]	Flavobacterium johnsoniae
NNF43759.1	-	128	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0026	32.4	0.0	1	1	4.9e-09	0.0038	31.9	0.0	15	124	18	117	12	121	0.85	hypothetical protein [Phycisphaerales bacterium]	Phycisphaerales bacterium
WP_197494934.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0026	32.4	0.0	1	1	7.4e-09	0.0057	31.3	0.0	15	124	19	119	16	122	0.86	hypothetical protein [Micromonospora sp. NBRC 110037]	Micromonospora sp. NBRC 110037
KPH14562.1	-	166	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0027	32.4	0.0	1	1	5.5e-09	0.0043	31.7	0.0	15	121	59	156	50	164	0.83	hypothetical protein AMQ68_03575 [Chryseobacterium sp. ERMR1:04]	Chryseobacterium sp. ERMR1:04
WP_232707008.1	-	155	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0027	32.3	0.0	1	1	5.8e-09	0.0045	31.6	0.0	15	124	47	149	36	153	0.85	hypothetical protein [Epilithonimonas sp. JDS]	Epilithonimonas sp. JDS
MBH9307359.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0027	32.3	0.0	1	1	1.6e-08	0.012	30.2	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_185248572.1	-	129	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0028	32.3	0.0	1	1	5.4e-09	0.0041	31.7	0.0	17	124	21	121	13	127	0.83	hypothetical protein [Chryseobacterium bernardetii]	Chryseobacterium bernardetii
WP_228421606.1	-	124	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0028	32.3	0.0	1	1	5.4e-09	0.0042	31.7	0.0	15	125	14	117	6	122	0.82	hypothetical protein [Chryseobacterium culicis]	Chryseobacterium culicis
WP_070493967.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0028	32.3	0.0	1	1	8.4e-09	0.0065	31.1	0.0	14	124	37	135	26	139	0.84	hypothetical protein [Neisseria mucosa]	Neisseria mucosa
WP_118789277.1	-	145	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0029	32.3	0.0	1	1	7.7e-09	0.0059	31.2	0.0	13	124	35	134	23	138	0.83	hypothetical protein [Haemophilus haemolyticus]	Haemophilus haemolyticus
WP_181373821.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.003	32.2	0.0	1	1	8.1e-09	0.0063	31.2	0.0	15	124	19	119	13	122	0.86	MULTISPECIES: hypothetical protein [Micromonospora]	Micromonospora
WP_118780201.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0031	32.2	0.0	1	1	9.2e-09	0.0071	31.0	0.0	14	124	37	135	26	139	0.82	hypothetical protein [Neisseria lactamica]	Neisseria lactamica
WP_254417171.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0031	32.2	0.0	1	1	7.6e-09	0.0059	31.2	0.0	16	124	20	117	15	121	0.87	hypothetical protein [Nocardiopsis exhalans]	Nocardiopsis exhalans
MBK7828872.1	-	153	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0031	32.1	0.0	1	1	5.7e-09	0.0044	31.7	0.0	16	118	32	132	29	151	0.89	hypothetical protein [Nannocystis sp.]	Nannocystis sp.
WP_206664102.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0031	32.1	0.0	1	1	7.4e-09	0.0057	31.3	0.0	14	124	18	119	13	123	0.82	hypothetical protein [Thermomonospora catenispora]	Thermomonospora catenispora
EFH23523.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0031	32.1	0.0	1	1	9.5e-09	0.0074	30.9	0.0	14	124	37	135	26	139	0.82	hypothetical protein NEIPOLOT_00705 [Neisseria polysaccharea ATCC 43768]	Neisseria polysaccharea ATCC 43768
WP_209912945.1	-	129	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0032	32.1	0.0	1	1	5.8e-09	0.0045	31.6	0.0	15	124	19	121	9	127	0.86	hypothetical protein [Chryseobacterium jejuense]	Chryseobacterium jejuense
WP_061727800.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0032	32.1	0.0	1	1	9.5e-09	0.0074	30.9	0.0	14	124	37	135	26	139	0.82	MULTISPECIES: hypothetical protein [Neisseria]	Neisseria
WP_096107830.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0032	32.1	0.0	1	1	9.6e-09	0.0074	30.9	0.0	14	124	37	135	26	139	0.82	hypothetical protein [Neisseria lactamica]	Neisseria lactamica
RBQ13726.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0033	32.1	0.0	1	1	8.8e-09	0.0068	31.1	0.0	15	124	22	122	16	125	0.86	hypothetical protein DQE82_04700 [Micromonospora sp. LHW51205]	Micromonospora sp. LHW51205
NHO80443.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0033	32.1	0.0	1	1	8.8e-09	0.0068	31.1	0.0	15	124	22	122	16	125	0.86	hypothetical protein [Micromonospora sp. CMU55-4]	Micromonospora sp. CMU55-4
WP_210884121.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0033	32.1	0.0	1	1	8.9e-09	0.0069	31.0	0.0	15	124	19	119	13	122	0.86	hypothetical protein [Micromonospora sp. C41]	Micromonospora sp. C41
WP_184681858.1	-	131	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0033	32.1	0.0	1	1	9e-09	0.007	31.0	0.0	15	124	23	123	15	126	0.86	hypothetical protein [Micromonospora echinospora]	Micromonospora echinospora
SFT50356.1	-	152	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0033	32.1	0.0	1	1	8.5e-09	0.0065	31.1	0.0	15	125	42	145	34	150	0.77	hypothetical protein SAMN05216474_0929 [Lishizhenia tianjinensis]	Lishizhenia tianjinensis
EWM66102.1	-	131	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0033	32.0	0.0	1	1	9e-09	0.007	31.0	0.0	15	124	23	123	17	126	0.86	hypothetical protein MCBG_03235 [Micromonospora sp. M42]	Micromonospora sp. M42
TNY37036.1	-	130	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0034	32.0	0.0	1	1	8e-09	0.0062	31.2	0.0	14	124	21	122	16	126	0.82	hypothetical protein EIO00_10360 [Thermomonospora catenispora]	Thermomonospora catenispora
WP_061727599.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0034	32.0	0.0	1	1	9.9e-09	0.0076	30.9	0.0	14	124	37	135	26	139	0.82	hypothetical protein [Neisseria meningitidis]	Neisseria meningitidis
WP_197009753.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0034	32.0	0.0	1	1	6.9e-09	0.0053	31.4	0.0	14	124	18	118	9	122	0.85	hypothetical protein [Actinomadura viridis]	Actinomadura viridis
WBB84081.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0034	32.0	0.0	1	1	9.2e-09	0.0071	31.0	0.0	15	124	19	119	13	122	0.86	hypothetical protein O7542_22405 [Micromonospora sp. WMMC264]	Micromonospora sp. WMMC264
WP_057920905.1	-	125	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0034	32.0	0.0	1	1	2.3e-08	0.018	29.7	0.0	14	124	19	118	14	122	0.84	hypothetical protein [Lysobacter capsici]	Lysobacter capsici
WP_101125336.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0035	32.0	0.0	1	1	1.1e-08	0.0082	30.8	0.0	14	124	37	135	26	139	0.82	hypothetical protein [Neisseria meningitidis]	Neisseria meningitidis
WP_121333451.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0035	32.0	0.0	1	1	1.1e-08	0.0082	30.8	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
MCU0495976.1	-	123	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0035	32.0	0.0	1	1	2.5e-08	0.019	29.6	0.0	15	124	17	116	11	120	0.78	hypothetical protein [Anaerolineae bacterium]	Anaerolineae bacterium
WP_239991172.1	-	156	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0035	32.0	0.0	1	1	1e-08	0.0081	30.8	0.0	14	124	47	145	34	149	0.82	hypothetical protein [Neisseria lactamica]	Neisseria lactamica
WP_228422403.1	-	153	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0035	32.0	0.0	1	1	9.8e-09	0.0076	30.9	0.0	15	120	53	151	44	153	0.78	hypothetical protein [Chryseobacterium aurantiacum]	Chryseobacterium aurantiacum
WP_003710937.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0035	32.0	0.0	1	1	1.1e-08	0.0082	30.8	0.0	14	124	37	135	26	139	0.82	MULTISPECIES: hypothetical protein [Neisseria]	Neisseria
WP_002241347.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0035	32.0	0.0	1	1	1.1e-08	0.0082	30.8	0.0	14	124	37	135	26	139	0.82	MULTISPECIES: hypothetical protein [Neisseria]	Neisseria
WP_118787014.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0035	32.0	0.0	1	1	1.1e-08	0.0082	30.8	0.0	14	124	37	135	26	139	0.82	MULTISPECIES: hypothetical protein [Neisseria]	Neisseria
WP_203222017.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0036	31.9	0.0	1	1	8.3e-09	0.0064	31.1	0.0	15	124	19	119	12	122	0.86	hypothetical protein [Micromonospora fiedleri]	Micromonospora fiedleri
WP_228452184.1	-	128	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0036	31.9	0.0	1	1	6.6e-09	0.0051	31.5	0.0	14	124	18	121	7	127	0.82	hypothetical protein [Chryseobacterium sp. c4a]	Chryseobacterium sp. c4a
WP_239990831.1	-	156	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0037	31.9	0.0	1	1	1.1e-08	0.0085	30.7	0.0	14	124	47	145	34	149	0.81	hypothetical protein [Neisseria lactamica]	Neisseria lactamica
WP_183651951.1	-	123	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0037	31.9	0.0	1	1	8.7e-09	0.0067	31.1	0.0	15	124	18	116	12	120	0.89	hypothetical protein [Nonomuraea dietziae]	Nonomuraea dietziae
WP_125616165.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0037	31.9	0.0	1	1	8.6e-09	0.0066	31.1	0.0	14	124	18	118	8	122	0.83	hypothetical protein [Actinomadura sp. WAC 06369]	Actinomadura sp. WAC 06369
MBK9756579.1	-	153	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0038	31.9	0.0	1	1	7e-09	0.0054	31.4	0.0	16	118	32	132	29	151	0.89	hypothetical protein [Nannocystis sp.]	Nannocystis sp.
MBG6600134.1	-	126	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.0039	31.8	0.0	1	1	1.2e-08	0.0089	30.7	0.0	10	124	14	120	7	124	0.85	hypothetical protein [Pseudomonas aeruginosa]	Pseudomonas aeruginosa
WP_197043906.1	-	131	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.004	31.8	0.0	1	1	9.5e-09	0.0074	30.9	0.0	13	124	24	126	16	130	0.77	hypothetical protein [Aureispira sp. CCB-QB1]	Aureispira sp. CCB-QB1
WP_002222725.1	-	146	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.004	31.8	0.0	1	1	1.2e-08	0.0091	30.6	0.0	14	124	37	135	25	139	0.82	hypothetical protein [Neisseria meningitidis]	Neisseria meningitidis
WP_090246878.1	-	163	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.004	31.8	0.0	1	1	9.9e-09	0.0076	30.9	0.0	14	125	52	156	43	161	0.77	hypothetical protein [Lishizhenia tianjinensis]	Lishizhenia tianjinensis
WP_013449234.1	-	156	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.004	31.8	0.0	1	1	1.2e-08	0.0094	30.6	0.0	14	124	47	145	34	149	0.82	hypothetical protein [Neisseria lactamica]	Neisseria lactamica
WP_208635246.1	-	127	GCF_002217175.1;XP_035708168.1;HGT_(274,388)	-	130	0.004	31.8	0.0	1	1	1.1e-08	0.0084	30.8	0.0	15	124	19	119	13	122	0.86	hypothetical protein [Micromonospora chalcea]	Micromonospora chalcea
