target_name	target_accession	tlen	query_name	accession	qlen	E-value	score1	bias1	#	of	c-Evalue	i-Evalue	score	bias	hmmfrom	hmmto	alifrom	alito	envfrom	envto	acc	description_of_target	species
XP_043840084.1	-	514	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4	21.9	13.2	3	4	5.7	6.1e+05	5.3	0.0	26	57	363	394	355	403	0.85	zinc finger protein 420-like isoform X1 [Dromiciops gliroides]	Dromiciops gliroides
XP_043840084.1	-	514	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4	21.9	13.2	4	4	8.7	9.3e+05	4.7	0.0	24	56	389	421	380	434	0.83	zinc finger protein 420-like isoform X1 [Dromiciops gliroides]	Dromiciops gliroides
XP_053577387.1	-	679	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	11.7	1	3	5.5	5.9e+05	5.3	0.2	22	68	464	509	461	517	0.77	gastrula zinc finger protein XlCGF48.2-like [Bombina bombina]	Bombina bombina
XP_053577387.1	-	679	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	11.7	2	3	4.4	4.7e+05	5.7	0.0	24	54	578	608	575	618	0.88	gastrula zinc finger protein XlCGF48.2-like [Bombina bombina]	Bombina bombina
XP_053577387.1	-	679	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	11.7	3	3	2.7	2.9e+05	6.3	0.0	22	45	632	655	622	665	0.90	gastrula zinc finger protein XlCGF48.2-like [Bombina bombina]	Bombina bombina
HIK07997.1	-	296	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.1	1	2	0.012	1.3e+03	13.9	0.1	5	62	156	209	153	237	0.85	RICIN domain-containing protein [Trichormus sp. M33_DOE_039]	Trichormus sp. M33_DOE_039
HIK07997.1	-	296	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.1	2	2	5.3	5.6e+05	5.4	0.0	8	33	253	278	245	292	0.80	RICIN domain-containing protein [Trichormus sp. M33_DOE_039]	Trichormus sp. M33_DOE_039
XP_051829382.1	-	586	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.5	1	2	3.9	4.2e+05	5.8	0.0	24	57	395	427	389	437	0.84	zinc finger protein 570-like [Antechinus flavipes]	Antechinus flavipes
XP_051829382.1	-	586	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.5	2	2	6.3	6.7e+05	5.2	0.0	25	54	480	509	470	520	0.85	zinc finger protein 570-like [Antechinus flavipes]	Antechinus flavipes
TXG74746.1	-	3193	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.3	1	2	1.7	1.8e+05	7.0	0.0	38	68	1390	1422	1372	1433	0.86	hypothetical protein ES288_1Z014600v1 [Gossypium darwinii]	Gossypium darwinii
TXG74746.1	-	3193	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.3	2	2	3.2	3.4e+05	6.1	0.0	39	68	2069	2100	2063	2105	0.83	hypothetical protein ES288_1Z014600v1 [Gossypium darwinii]	Gossypium darwinii
XP_043840088.1	-	486	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	11.0	1	3	2.4	2.6e+05	6.5	0.1	24	56	277	310	269	315	0.86	zinc finger protein 780A-like [Dromiciops gliroides]	Dromiciops gliroides
XP_043840088.1	-	486	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	11.0	2	3	9.9	1.1e+06	4.5	0.0	24	57	333	366	330	373	0.86	zinc finger protein 780A-like [Dromiciops gliroides]	Dromiciops gliroides
XP_043840088.1	-	486	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	11.0	3	3	8.8	9.4e+05	4.7	0.0	24	56	361	393	353	404	0.83	zinc finger protein 780A-like [Dromiciops gliroides]	Dromiciops gliroides
WP_189725214.1	-	488	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	3.5	1	2	0.014	1.4e+03	13.7	0.0	5	65	40	96	37	100	0.79	non-reducing end alpha-L-arabinofuranosidase family hydrolase [Streptomyces purpurascens]	Streptomyces purpurascens
WP_189725214.1	-	488	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	3.5	2	2	2.3	2.5e+05	6.5	0.3	6	104	88	182	83	184	0.60	non-reducing end alpha-L-arabinofuranosidase family hydrolase [Streptomyces purpurascens]	Streptomyces purpurascens
RLK24821.1	-	488	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.1	1	1	0.14	1.5e+04	10.4	0.0	2	36	344	378	343	389	0.87	endo-1,4-beta-xylanase (glycosyl hydrolase family 10) [Micromonospora sp. M71_S20]	Micromonospora sp. M71_S20
WP_253410179.1	-	480	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.0	1	2	0.41	4.3e+04	9.0	0.0	3	37	340	374	338	382	0.90	cellulase family glycosylhydrolase [Paenibacillus tyrfis]	Paenibacillus tyrfis
WP_253410179.1	-	480	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.0	2	2	0.18	2e+04	10.1	0.0	4	42	432	470	429	480	0.80	cellulase family glycosylhydrolase [Paenibacillus tyrfis]	Paenibacillus tyrfis
AWB46909.1	-	557	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	2.9	1	2	0.26	2.8e+04	9.6	0.0	5	67	412	472	409	476	0.81	endoglucanase [Paenibacillus sp. CAA11]	Paenibacillus sp. CAA11
AWB46909.1	-	557	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	2.9	2	2	4.1	4.4e+05	5.8	0.1	12	48	470	506	463	515	0.78	endoglucanase [Paenibacillus sp. CAA11]	Paenibacillus sp. CAA11
NEO47904.1	-	174	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.5	1	2	1	1.1e+05	7.7	0.1	36	87	59	110	46	113	0.82	RICIN domain-containing protein [Moorena sp. SIO4A3]	Moorena sp. SIO4A3
NEO47904.1	-	174	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.5	2	2	0.0077	8.2e+02	14.5	0.1	36	99	107	171	98	174	0.86	RICIN domain-containing protein [Moorena sp. SIO4A3]	Moorena sp. SIO4A3
WP_194570688.1	-	715	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.0	1	2	0.83	8.9e+04	8.0	0.0	8	63	481	535	473	557	0.88	RICIN domain-containing protein [Flavobacterium sp. JLP]	Flavobacterium sp. JLP
WP_194570688.1	-	715	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.0	2	2	0.15	1.6e+04	10.4	0.2	6	39	575	608	572	658	0.85	RICIN domain-containing protein [Flavobacterium sp. JLP]	Flavobacterium sp. JLP
XP_007500784.1	-	819	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	10.8	1	1	2.2	2.4e+05	6.6	0.0	25	54	492	521	490	532	0.86	PREDICTED: zinc finger protein 717 isoform X2 [Monodelphis domestica]	Monodelphis domestica
WP_254090275.1	-	849	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	4.4	1	2	0.21	2.3e+04	9.9	0.8	3	101	313	407	312	409	0.79	RICIN domain-containing protein [Dawidia soli]	Dawidia soli
WP_254090275.1	-	849	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	4.4	2	2	1.3	1.4e+05	7.4	1.0	7	92	364	442	359	456	0.64	RICIN domain-containing protein [Dawidia soli]	Dawidia soli
XP_020825190.1	-	362	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	2.3	1	1	2.5	2.6e+05	6.5	0.0	24	65	180	220	172	226	0.86	zinc finger protein OZF-like isoform X2 [Phascolarctos cinereus]	Phascolarctos cinereus
XP_025223992.1	-	542	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.7	1	1	1.7	1.9e+05	6.9	0.0	17	52	241	275	235	287	0.88	zinc finger protein 30 isoform X1 [Theropithecus gelada]	Theropithecus gelada
WP_242871896.1	-	181	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	3.6	1	2	0.0068	7.2e+02	14.7	1.3	5	73	41	107	37	136	0.77	MULTISPECIES: RICIN domain-containing protein [unclassified Ruminococcus]	unclassified Ruminococcus
WP_242871896.1	-	181	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	3.6	2	2	0.95	1e+05	7.8	0.0	5	33	134	162	130	179	0.82	MULTISPECIES: RICIN domain-containing protein [unclassified Ruminococcus]	unclassified Ruminococcus
MBD0255361.1	-	899	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.4	1	2	0.45	4.8e+04	8.8	0.0	6	55	81	127	77	131	0.85	RICIN domain-containing protein [Cytophagales bacterium]	Cytophagales bacterium
MBD0255361.1	-	899	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.4	2	2	4.7	5.1e+05	5.6	0.0	8	54	130	173	124	178	0.80	RICIN domain-containing protein [Cytophagales bacterium]	Cytophagales bacterium
XP_027695721.1	-	437	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	18.0	1	3	4.9	5.2e+05	5.5	0.1	23	50	173	200	164	214	0.90	zinc finger protein 470-like [Vombatus ursinus]	Vombatus ursinus
XP_027695721.1	-	437	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	18.0	2	3	7.8	8.4e+05	4.8	0.1	22	50	228	256	223	259	0.90	zinc finger protein 470-like [Vombatus ursinus]	Vombatus ursinus
XP_027695721.1	-	437	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	18.0	3	3	4.3	4.6e+05	5.7	0.1	23	50	285	312	276	326	0.85	zinc finger protein 470-like [Vombatus ursinus]	Vombatus ursinus
WP_272726374.1	-	390	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.0	1	1	0.0021	2.2e+02	16.3	0.0	2	68	247	309	246	331	0.88	RICIN domain-containing protein [Cellulomonas fimi]	Cellulomonas fimi
WP_205378248.1	-	488	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.9	1	1	0.51	5.4e+04	8.7	0.0	6	51	41	83	37	96	0.74	non-reducing end alpha-L-arabinofuranosidase family hydrolase [Streptomyces zhihengii]	Streptomyces zhihengii
MBP3772057.1	-	727	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.1	1	2	0.047	5e+03	12.0	0.0	7	68	160	218	156	229	0.89	RICIN domain-containing protein [Treponema sp.]	Treponema sp.
MBP3772057.1	-	727	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	0.1	2	2	1.6	1.7e+05	7.1	0.0	6	53	254	298	234	306	0.84	RICIN domain-containing protein [Treponema sp.]	Treponema sp.
XP_049975158.1	-	519	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	3.6	1	2	4	4.3e+05	5.8	0.0	17	51	430	463	424	467	0.87	zinc finger protein 14 homolog isoform X5 [Microtus fortis]	Microtus fortis
XP_049975158.1	-	519	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.1	21.9	3.6	2	2	8.3	8.8e+05	4.8	0.0	25	54	465	494	464	506	0.84	zinc finger protein 14 homolog isoform X5 [Microtus fortis]	Microtus fortis
XP_010330201.2	-	672	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	13.0	1	1	1.2	1.3e+05	7.4	0.1	23	57	237	271	234	280	0.90	zinc finger protein 17 [Saimiri boliviensis boliviensis]	Saimiri boliviensis boliviensis
BAG54682.1	-	634	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	14.0	1	1	8	8.5e+05	4.8	0.0	23	50	593	620	592	628	0.92	unnamed protein product [Homo sapiens]	Homo sapiens
XP_006995411.1	-	763	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	21.0	1	4	4.7	5e+05	5.6	0.1	17	49	349	380	326	390	0.90	zinc finger protein 160 isoform X1 [Peromyscus maniculatus bairdii]	Peromyscus maniculatus bairdii
XP_006995411.1	-	763	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	21.0	2	4	2.9	3.1e+05	6.3	0.0	17	50	461	493	455	510	0.87	zinc finger protein 160 isoform X1 [Peromyscus maniculatus bairdii]	Peromyscus maniculatus bairdii
XP_006995411.1	-	763	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	21.0	3	4	2.2	2.3e+05	6.6	0.1	17	50	657	689	651	698	0.87	zinc finger protein 160 isoform X1 [Peromyscus maniculatus bairdii]	Peromyscus maniculatus bairdii
XP_006995411.1	-	763	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	21.0	4	4	7	7.4e+05	5.0	0.0	17	49	713	744	708	754	0.87	zinc finger protein 160 isoform X1 [Peromyscus maniculatus bairdii]	Peromyscus maniculatus bairdii
WP_203926854.1	-	494	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.0	1	2	0.11	1.2e+04	10.8	0.0	7	38	41	72	36	99	0.80	family 43 glycosylhydrolase [Virgisporangium ochraceum]	Virgisporangium ochraceum
WP_203926854.1	-	494	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.0	2	2	0.69	7.4e+04	8.2	0.0	6	54	132	180	129	188	0.87	family 43 glycosylhydrolase [Virgisporangium ochraceum]	Virgisporangium ochraceum
WP_267080922.1	-	156	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.0	1	3	1.6	1.7e+05	7.1	0.0	2	35	7	40	6	58	0.84	RICIN domain-containing protein [Streptomyces sp. NBC_00059]	Streptomyces sp. NBC_00059
WP_267080922.1	-	156	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.0	2	3	3.1	3.3e+05	6.2	0.0	2	37	55	91	54	95	0.82	RICIN domain-containing protein [Streptomyces sp. NBC_00059]	Streptomyces sp. NBC_00059
WP_267080922.1	-	156	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.0	3	3	5.8	6.2e+05	5.3	0.0	7	53	110	153	104	156	0.80	RICIN domain-containing protein [Streptomyces sp. NBC_00059]	Streptomyces sp. NBC_00059
XP_027476108.2	-	578	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	9.7	1	1	9.1	9.8e+05	4.6	0.0	23	45	279	301	276	305	0.92	LOW QUALITY PROTEIN: zinc finger protein 549-like [Zalophus californianus]	Zalophus californianus
WP_059423834.1	-	488	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	2.3	1	1	0.0092	9.9e+02	14.3	0.2	6	68	41	99	37	135	0.79	non-reducing end alpha-L-arabinofuranosidase family hydrolase [Streptomyces azureus]	Streptomyces azureus
WP_171718591.1	-	413	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.0	1	2	0.23	2.5e+04	9.8	0.0	3	39	270	306	268	332	0.82	family 16 glycosylhydrolase [Paenibacillus phytohabitans]	Paenibacillus phytohabitans
WP_171718591.1	-	413	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.0	2	2	0.57	6.1e+04	8.5	0.0	6	37	367	398	361	409	0.89	family 16 glycosylhydrolase [Paenibacillus phytohabitans]	Paenibacillus phytohabitans
MBD1389003.1	-	469	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.2	1	2	0.6	6.4e+04	8.4	0.0	5	34	72	101	69	111	0.89	RICIN domain-containing protein [Neiella sp. HB171785]	Neiella sp. HB171785
MBD1389003.1	-	469	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.2	2	2	0.52	5.6e+04	8.6	0.1	5	88	119	199	115	213	0.76	RICIN domain-containing protein [Neiella sp. HB171785]	Neiella sp. HB171785
AEI13452.1	-	391	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.2	1	1	0.00055	59	18.2	0.1	2	69	248	311	247	335	0.87	Ricin B lectin [Cellulomonas gilvus ATCC 13127]	Cellulomonas gilvus ATCC 13127
WP_198414526.1	-	378	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	1.7	1	1	0.18	2e+04	10.1	0.0	7	63	54	106	49	111	0.73	non-reducing end alpha-L-arabinofuranosidase family hydrolase, partial [Micromonospora phaseoli]	Micromonospora phaseoli
WP_203221912.1	-	511	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.4	1	1	0.021	2.3e+03	13.1	0.1	7	69	54	112	49	131	0.85	non-reducing end alpha-L-arabinofuranosidase family hydrolase [Micromonospora fiedleri]	Micromonospora fiedleri
MBC6462843.1	-	693	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	1.4	1	2	0.078	8.3e+03	11.3	0.2	7	68	49	106	44	143	0.71	family 43 glycosylhydrolase [Actinomadura sp. HBU206391]	Actinomadura sp. HBU206391
MBC6462843.1	-	693	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	1.4	2	2	0.47	5e+04	8.8	0.1	7	50	143	183	138	192	0.81	family 43 glycosylhydrolase [Actinomadura sp. HBU206391]	Actinomadura sp. HBU206391
XP_007500786.1	-	729	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	12.5	1	1	2	2.2e+05	6.7	0.0	25	54	402	431	400	441	0.86	PREDICTED: zinc finger protein 717 isoform X4 [Monodelphis domestica]	Monodelphis domestica
MBQ8921688.1	-	845	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.1	1	1	0.00014	15	20.2	0.1	5	75	699	766	696	801	0.80	RICIN domain-containing protein [Oscillospiraceae bacterium]	Oscillospiraceae bacterium
WP_018638220.1	-	407	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	1.9	1	2	0.015	1.6e+03	13.6	0.1	6	104	24	118	19	121	0.78	pectate lyase [Parafrankia elaeagni]	Parafrankia elaeagni
WP_018638220.1	-	407	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	1.9	2	2	0.49	5.3e+04	8.7	0.2	6	41	118	153	114	167	0.83	pectate lyase [Parafrankia elaeagni]	Parafrankia elaeagni
PMD30396.1	-	309	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.1	1	1	7.4e-05	7.9	21.0	0.1	7	67	153	216	149	221	0.82	carbohydrate-binding module family 13 protein [Hyaloscypha variabilis F]	Hyaloscypha variabilis F
XP_028333946.1	-	437	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	4.1	1	1	2.3	2.4e+05	6.6	0.0	25	54	368	397	366	410	0.86	zinc finger protein 30 homolog isoform X3 [Physeter catodon]	Physeter catodon
WP_203182927.1	-	488	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	1.2	1	2	0.023	2.4e+03	13.0	0.0	6	64	41	95	37	99	0.80	non-reducing end alpha-L-arabinofuranosidase family hydrolase [Streptomyces pratensis]	Streptomyces pratensis
WP_203182927.1	-	488	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	1.2	2	2	2.8	3e+05	6.3	0.1	6	105	88	183	83	185	0.75	non-reducing end alpha-L-arabinofuranosidase family hydrolase [Streptomyces pratensis]	Streptomyces pratensis
WP_076242778.1	-	413	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.0	1	2	0.23	2.5e+04	9.8	0.0	3	39	270	306	268	332	0.82	family 16 glycosylhydrolase [Paenibacillus sp. FSL H8-0259]	Paenibacillus sp. FSL H8-0259
WP_076242778.1	-	413	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.0	2	2	0.57	6.1e+04	8.5	0.0	6	37	367	398	361	409	0.89	family 16 glycosylhydrolase [Paenibacillus sp. FSL H8-0259]	Paenibacillus sp. FSL H8-0259
WP_207640574.1	-	873	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	4.0	1	2	0.033	3.6e+03	12.5	0.2	7	68	339	395	335	426	0.80	RICIN domain-containing protein [Ruminococcus albus]	Ruminococcus albus
WP_207640574.1	-	873	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	4.0	2	2	0.39	4.2e+04	9.0	0.3	7	102	485	581	480	585	0.69	RICIN domain-containing protein [Ruminococcus albus]	Ruminococcus albus
MBX3628323.1	-	785	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.6	1	1	0.00032	34	19.0	0.2	9	103	67	157	63	161	0.83	RICIN domain-containing protein [Nitrosomonas sp.]	Nitrosomonas sp.
XP_055450901.1	-	571	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	12.0	1	3	4.7	5e+05	5.6	0.0	23	54	107	138	106	145	0.90	zinc finger protein 780A isoform X2 [Psammomys obesus]	Psammomys obesus
XP_055450901.1	-	571	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	12.0	2	3	4.6	4.9e+05	5.6	0.0	24	54	359	389	357	397	0.91	zinc finger protein 780A isoform X2 [Psammomys obesus]	Psammomys obesus
XP_055450901.1	-	571	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	12.0	3	3	1.8	2e+05	6.9	0.1	25	57	500	532	492	542	0.87	zinc finger protein 780A isoform X2 [Psammomys obesus]	Psammomys obesus
MBE5996199.1	-	475	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	2.9	1	2	0.0045	4.8e+02	15.3	1.9	5	102	81	174	77	175	0.67	hypothetical protein [Lachnospiraceae bacterium]	Lachnospiraceae bacterium
MBE5996199.1	-	475	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	2.9	2	2	0.016	1.7e+03	13.5	0.1	6	55	129	175	125	205	0.85	hypothetical protein [Lachnospiraceae bacterium]	Lachnospiraceae bacterium
WP_076190370.1	-	652	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.2	1	1	2	2.2e+05	6.7	0.0	5	41	605	638	601	651	0.77	RICIN domain-containing protein [Paenibacillus odorifer]	Paenibacillus odorifer
WP_090096270.1	-	507	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.0	1	2	0.019	2.1e+03	13.2	0.0	7	68	51	108	46	129	0.85	non-reducing end alpha-L-arabinofuranosidase family hydrolase [Lentzea jiangxiensis]	Lentzea jiangxiensis
WP_090096270.1	-	507	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.0	2	2	4.4	4.7e+05	5.7	0.0	5	42	143	180	141	206	0.83	non-reducing end alpha-L-arabinofuranosidase family hydrolase [Lentzea jiangxiensis]	Lentzea jiangxiensis
GIJ72388.1	-	680	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.2	1	2	0.099	1.1e+04	10.9	0.0	7	65	34	88	29	92	0.80	xylosidase [Virgisporangium ochraceum]	Virgisporangium ochraceum
GIJ72388.1	-	680	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.2	2	2	9.9	1.1e+06	4.5	0.0	5	51	126	169	123	176	0.79	xylosidase [Virgisporangium ochraceum]	Virgisporangium ochraceum
WP_203906998.1	-	482	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	0.2	1	1	0.0017	1.8e+02	16.7	0.1	2	69	338	401	337	437	0.76	endo-1,4-beta-xylanase [Rhizocola hellebori]	Rhizocola hellebori
XP_043840093.1	-	290	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	7.6	1	2	7	7.5e+05	5.0	0.0	23	51	134	162	128	175	0.85	zinc finger protein 3-like [Dromiciops gliroides]	Dromiciops gliroides
XP_043840093.1	-	290	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.2	21.9	7.6	2	2	0.14	1.5e+04	10.5	0.1	26	64	249	286	246	289	0.85	zinc finger protein 3-like [Dromiciops gliroides]	Dromiciops gliroides
KAG1428434.1	-	146	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.3	21.9	0.4	1	2	0.77	8.2e+04	8.1	0.2	11	54	55	99	49	106	0.81	hypothetical protein G6F58_000558 [Rhizopus delemar]	Rhizopus delemar
KAG1428434.1	-	146	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.3	21.9	0.4	2	2	1.8	1.9e+05	6.9	0.0	14	52	106	144	99	146	0.88	hypothetical protein G6F58_000558 [Rhizopus delemar]	Rhizopus delemar
XP_034801900.1	-	662	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.3	21.9	14.6	1	1	7.9	8.5e+05	4.8	0.0	23	50	621	648	620	658	0.92	zinc finger protein 17 isoform X1 [Pan paniscus]	Pan paniscus
GIF84626.1	-	549	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.3	21.9	0.0	1	2	3.8	4.1e+05	5.8	0.0	6	34	48	76	43	92	0.85	hypothetical protein Cba03nite_59750 [Catellatospora bangladeshensis]	Catellatospora bangladeshensis
GIF84626.1	-	549	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.3	21.9	0.0	2	2	0.94	1e+05	7.8	0.0	6	50	142	183	138	194	0.79	hypothetical protein Cba03nite_59750 [Catellatospora bangladeshensis]	Catellatospora bangladeshensis
ELK18211.1	-	801	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.3	21.9	17.2	1	1	0.35	3.7e+04	9.2	0.5	22	65	528	570	521	595	0.91	Zinc finger protein 546 [Pteropus alecto]	Pteropus alecto
WP_185043306.1	-	678	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.3	21.9	0.1	1	2	0.01	1.1e+03	14.1	0.0	3	68	33	94	31	105	0.88	family 43 glycosylhydrolase [Actinoplanes octamycinicus]	Actinoplanes octamycinicus
WP_185043306.1	-	678	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.3	21.9	0.1	2	2	8.6	9.2e+05	4.7	0.0	8	51	131	171	125	181	0.80	family 43 glycosylhydrolase [Actinoplanes octamycinicus]	Actinoplanes octamycinicus
XP_032470462.1	-	437	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.3	21.9	4.5	1	1	2.3	2.5e+05	6.5	0.0	25	54	368	397	366	409	0.86	zinc finger protein 30 homolog isoform X3 [Phocoena sinus]	Phocoena sinus
MBV8968807.1	-	211	GCF_002217175.1;XP_035715441.1;HGT_(356,477)	-	108	4.3	21.9	0.0	1	2	0.043	4.6e+03	12.1	0.0	7	40	46	79	41	115	0.81	RICIN domain-containing protein [Verrucomicrobiota bacterium]	Verrucomicrobiota bacterium
